ORDERNUMBER,MATERIAL_NUMBER,BATCHNUMBER,Order ID,Sales Document,Order Date, Product Qty ,Product SKU,Material,Product Name,Club Name
1382741,AGA-7728CHA_NAVYWHITE_18-20,,1382741,1000441673,45796,1,AGA-7728_NAVYWHITE_YXL_CHRLC25MK,AGA-7728CHA_NAVYWHITE_18-20,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382741,AGX-1782_NAVY/WHITE_M,,1382741,1000441673,45796,1,AGX-1782_NAVYWHITE_M_CHRLC25MK,AGX-1782_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382741,AGA-6492_NAVY/WHITE_S,,1382741,1000441673,45796,1,AGA-6492_NAVYWHITE_WS_CHRLC25MK,AGA-6492_NAVY/WHITE_S,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382789,AGA-11306_WHITE/NAVY/ROYALBLUE_S,,1382789,1000441718,45796,1,AGA-11306_WNROBL_WS_CHRLC25MK,AGA-11306_WHITE/NAVY/ROYALBLUE_S,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382789,AGA-8140CHA_ROYALBLUENAVY_XS,,1382789,1000441718,45796,1,AGA-8140_ROYALBLUENAVY_WXS_CHRLC25MK,AGA-8140CHA_ROYALBLUENAVY_XS,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382789,AGX-2271_WHITEROYALBLUE_M,,1382789,1000441718,45796,1,AGX-2271_WHITEROYALBLUE_M_CHRLC25MK,AGX-2271_WHITEROYALBLUE_M,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382789,AGA-11303_NAVYWHITE_S,,1382789,1000441718,45796,1,AGA-11303_NAVYWHITE_WS_CHRLC25MK,AGA-11303_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382789,AGA-7730CHA_NAVYWHITE_XS,,1382789,1000441718,45796,1,AGA-7730_NAVYWHITE_WXS_CHRLC25MK,AGA-7730CHA_NAVYWHITE_XS,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382789,AGX-1782_NAVY/WHITE_M,,1382789,1000441718,45796,1,AGX-1782_NAVYWHITE_M_CHRLC25MK,AGX-1782_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382789,AGX-1782_NAVY/WHITE_M,,1382789,1000441718,45796,1,AGX-1782_NAVYWHITE_M_CHRLC25O,AGX-1782_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCCER SOCK NAVY WHITE,Charlotte Independence
1382789,AGA-6492_NAVY/WHITE_M,,1382789,1000441718,45796,1,AGA-6492_NAVYWHITE_WM_CHRLC25MK,AGA-6492_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382821,AGA-11305_WHITE/NAVY/ROYALBLUE_S,,1382821,1000441738,45796,1,AGA-11305_WNROBL_AS_CHRLC25MK,AGA-11305_WHITE/NAVY/ROYALBLUE_S,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382821,AGA-8139CHA_ROYALBLUENAVY_S,,1382821,1000441738,45796,1,AGA-8139_ROYALBLUENAVY_AS_CHRLC25MK,AGA-8139CHA_ROYALBLUENAVY_S,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382821,AGX-2271_WHITEROYALBLUE_S,,1382821,1000441738,45796,1,AGX-2271_WHITEROYALBLUE_S_CHRLC25MK,AGX-2271_WHITEROYALBLUE_S,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382821,AGA-11302_NAVYWHITE_S,,1382821,1000441738,45796,1,AGA-11302_NAVYWHITE_AS_CHRLC25MK,AGA-11302_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382821,AGA-7729CHA_NAVYWHITE_S,,1382821,1000441738,45796,1,AGA-7729_NAVYWHITE_AS_CHRLC25MK,AGA-7729CHA_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382821,AGX-1782_NAVY/WHITE_S,,1382821,1000441738,45796,1,AGX-1782_NAVYWHITE_S_CHRLC25MK,AGX-1782_NAVY/WHITE_S,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382821,AGA-6489_NAVY/WHITE_M,,1382821,1000441738,45796,1,AGA-6489_NAVYWHITE_AM_CHRLC25MK,AGA-6489_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382874,AGA-11306_WHITE/NAVY/ROYALBLUE_M,,1382874,1000441784,45796,1,AGA-11306_WNROBL_WM_CHRLC25MK,AGA-11306_WHITE/NAVY/ROYALBLUE_M,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382874,AGA-8140CHA_ROYALBLUENAVY_S,,1382874,1000441784,45796,1,AGA-8140_ROYALBLUENAVY_WS_CHRLC25MK,AGA-8140CHA_ROYALBLUENAVY_S,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382874,AGX-2271_WHITEROYALBLUE_M,,1382874,1000441784,45796,1,AGX-2271_WHITEROYALBLUE_M_CHRLC25MK,AGX-2271_WHITEROYALBLUE_M,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382874,AGA-11303_NAVYWHITE_M,,1382874,1000441784,45796,1,AGA-11303_NAVYWHITE_WM_CHRLC25MK,AGA-11303_NAVYWHITE_M,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382874,AGA-7730CHA_NAVYWHITE_S,,1382874,1000441784,45796,1,AGA-7730_NAVYWHITE_WS_CHRLC25MK,AGA-7730CHA_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382874,AGX-1782_NAVY/WHITE_M,,1382874,1000441784,45796,1,AGX-1782_NAVYWHITE_M_CHRLC25MK,AGX-1782_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382874,AGA-6492_NAVY/WHITE_M,,1382874,1000441784,45796,1,AGA-6492_NAVYWHITE_WM_CHRLC25MK,AGA-6492_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382875,AGA-11306_WHITE/NAVY/ROYALBLUE_M,,1382875,1000441785,45796,1,AGA-11306_WNROBL_WM_CHRLC25MK,AGA-11306_WHITE/NAVY/ROYALBLUE_M,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382875,AGA-8140CHA_ROYALBLUENAVY_S,,1382875,1000441785,45796,1,AGA-8140_ROYALBLUENAVY_WS_CHRLC25MK,AGA-8140CHA_ROYALBLUENAVY_S,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382875,AGX-2271_WHITEROYALBLUE_M,,1382875,1000441785,45796,1,AGX-2271_WHITEROYALBLUE_M_CHRLC25MK,AGX-2271_WHITEROYALBLUE_M,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382875,AGA-11303_NAVYWHITE_M,,1382875,1000441785,45796,1,AGA-11303_NAVYWHITE_WM_CHRLC25MK,AGA-11303_NAVYWHITE_M,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382875,AGA-7730CHA_NAVYWHITE_S,,1382875,1000441785,45796,1,AGA-7730_NAVYWHITE_WS_CHRLC25MK,AGA-7730CHA_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382875,AGX-1782_NAVY/WHITE_M,,1382875,1000441785,45796,1,AGX-1782_NAVYWHITE_M_CHRLC25MK,AGX-1782_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382875,AGA-6492_NAVY/WHITE_M,,1382875,1000441785,45796,1,AGA-6492_NAVYWHITE_WM_CHRLC25MK,AGA-6492_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382877,AGA-11306_WHITE/NAVY/ROYALBLUE_M,,1382877,1000441787,45796,1,AGA-11306_WNROBL_WM_CHRLC25MK,AGA-11306_WHITE/NAVY/ROYALBLUE_M,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382877,AGA-8140CHA_ROYALBLUENAVY_S,,1382877,1000441787,45796,1,AGA-8140_ROYALBLUENAVY_WS_CHRLC25MK,AGA-8140CHA_ROYALBLUENAVY_S,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382877,AGX-2271_WHITEROYALBLUE_L,,1382877,1000441787,45796,2,AGX-2271_WHITEROYALBLUE_L_CHRLC25MK,AGX-2271_WHITEROYALBLUE_L,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382877,AGA-11303_NAVYWHITE_M,,1382877,1000441787,45796,1,AGA-11303_NAVYWHITE_WM_CHRLC25MK,AGA-11303_NAVYWHITE_M,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382877,AGA-7730CHA_NAVYWHITE_S,,1382877,1000441787,45796,1,AGA-7730_NAVYWHITE_WS_CHRLC25MK,AGA-7730CHA_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382877,AGX-1782_NAVY/WHITE_L,,1382877,1000441787,45796,2,AGX-1782_NAVYWHITE_L_CHRLC25MK,AGX-1782_NAVY/WHITE_L,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382877,AGA-6492_NAVY/WHITE_L,,1382877,1000441787,45796,1,AGA-6492_NAVYWHITE_WL_CHRLC25MK,AGA-6492_NAVY/WHITE_L,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382877,AGA-11306_WHITE/NAVY/ROYALBLUE_S,,1382877,1000441787,45796,1,AGA-11306_WNROBL_WS_CHRLC25MK,AGA-11306_WHITE/NAVY/ROYALBLUE_S,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382877,AGA-8140CHA_ROYALBLUENAVY_S,,1382877,1000441787,45796,1,AGA-8140_ROYALBLUENAVY_WS_CHRLC25MK,AGA-8140CHA_ROYALBLUENAVY_S,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382877,AGX-2271_WHITEROYALBLUE_L,,1382877,1000441787,45796,2,AGX-2271_WHITEROYALBLUE_L_CHRLC25MK,AGX-2271_WHITEROYALBLUE_L,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382877,AGA-11303_NAVYWHITE_S,,1382877,1000441787,45796,1,AGA-11303_NAVYWHITE_WS_CHRLC25MK,AGA-11303_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382877,AGA-7730CHA_NAVYWHITE_S,,1382877,1000441787,45796,1,AGA-7730_NAVYWHITE_WS_CHRLC25MK,AGA-7730CHA_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382877,AGX-1782_NAVY/WHITE_L,,1382877,1000441787,45796,2,AGX-1782_NAVYWHITE_L_CHRLC25MK,AGX-1782_NAVY/WHITE_L,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382877,AGA-6492_NAVY/WHITE_M,,1382877,1000441787,45796,1,AGA-6492_NAVYWHITE_WM_CHRLC25MK,AGA-6492_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382883,AGA-11304_WHITE/NAVY/ROYALBLUE_14-16,,1382883,1000441793,45796,1,AGA-11304_WNROBL_YL_CHRLC25MK,AGA-11304_WHITE/NAVY/ROYALBLUE_14-16,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382883,AGA-8138CHA_ROYALBLUENAVY_10-12,,1382883,1000441793,45796,1,AGA-8138_ROYALBLUENAVY_YM_CHRLC25MK,AGA-8138CHA_ROYALBLUENAVY_10-12,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382883,AGX-2271_WHITEROYALBLUE_L,,1382883,1000441793,45796,2,AGX-2271_WHITEROYALBLUE_L_CHRLC25MK,AGX-2271_WHITEROYALBLUE_L,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382883,AGA-11301_NAVYWHITE_14-16,,1382883,1000441793,45796,1,AGA-11301_NAVYWHITE_YL_CHRLC25MK,AGA-11301_NAVYWHITE_14-16,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382883,AGA-7728CHA_NAVYWHITE_10-12,,1382883,1000441793,45796,1,AGA-7728_NAVYWHITE_YM_CHRLC25MK,AGA-7728CHA_NAVYWHITE_10-12,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382883,AGX-1782_NAVY/WHITE_L,,1382883,1000441793,45796,2,AGX-1782_NAVYWHITE_L_CHRLC25MK,AGX-1782_NAVY/WHITE_L,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382883,AGA-6488_NAVY/WHITE_18-20,,1382883,1000441793,45796,1,AGA-6488_NAVYWHITE_YXL_CHRLC25MK,AGA-6488_NAVY/WHITE_18-20,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382899,AGA-11306_WHITE/NAVY/ROYALBLUE_S,,1382899,1000441807,45796,1,AGA-11306_WNROBL_WS_CHRLC25MK,AGA-11306_WHITE/NAVY/ROYALBLUE_S,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382899,AGA-8140CHA_ROYALBLUENAVY_XS,,1382899,1000441807,45796,1,AGA-8140_ROYALBLUENAVY_WXS_CHRLC25MK,AGA-8140CHA_ROYALBLUENAVY_XS,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382899,AGX-2271_WHITEROYALBLUE_S,,1382899,1000441807,45796,1,AGX-2271_WHITEROYALBLUE_S_CHRLC25MK,AGX-2271_WHITEROYALBLUE_S,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382899,AGA-11303_NAVYWHITE_S,,1382899,1000441807,45796,1,AGA-11303_NAVYWHITE_WS_CHRLC25MK,AGA-11303_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382899,AGA-7730CHA_NAVYWHITE_XS,,1382899,1000441807,45796,1,AGA-7730_NAVYWHITE_WXS_CHRLC25MK,AGA-7730CHA_NAVYWHITE_XS,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382899,AGX-1782_NAVY/WHITE_S,,1382899,1000441807,45796,1,AGX-1782_NAVYWHITE_S_CHRLC25MK,AGX-1782_NAVY/WHITE_S,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382899,AGA-6492_NAVY/WHITE_M,,1382899,1000441807,45796,1,AGA-6492_NAVYWHITE_WM_CHRLC25MK,AGA-6492_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382903,AGA-11304_WHITE/NAVY/ROYALBLUE_10-12,,1382903,1000441811,45796,1,AGA-11304_WNROBL_YM_CHRLC25MK,AGA-11304_WHITE/NAVY/ROYALBLUE_10-12,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382903,AGA-8138CHA_ROYALBLUENAVY_10-12,,1382903,1000441811,45796,1,AGA-8138_ROYALBLUENAVY_YM_CHRLC25MK,AGA-8138CHA_ROYALBLUENAVY_10-12,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382903,AGX-2271_WHITEROYALBLUE_M,,1382903,1000441811,45796,1,AGX-2271_WHITEROYALBLUE_M_CHRLC25MK,AGX-2271_WHITEROYALBLUE_M,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382903,AGA-11301_NAVYWHITE_10-12,,1382903,1000441811,45796,1,AGA-11301_NAVYWHITE_YM_CHRLC25MK,AGA-11301_NAVYWHITE_10-12,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382903,AGA-7728CHA_NAVYWHITE_10-12,,1382903,1000441811,45796,1,AGA-7728_NAVYWHITE_YM_CHRLC25MK,AGA-7728CHA_NAVYWHITE_10-12,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382903,AGX-1782_NAVY/WHITE_M,,1382903,1000441811,45796,1,AGX-1782_NAVYWHITE_M_CHRLC25MK,AGX-1782_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382903,AGA-6488_NAVY/WHITE_10-12,,1382903,1000441811,45796,1,AGA-6488_NAVYWHITE_YM_CHRLC25MK,AGA-6488_NAVY/WHITE_10-12,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382919,AGA-6526_LAVENDERBLACK_M,,1382919,1000441825,45796,1,AGA-6526_LAVENDERBLACK_WM_CTP25GK,AGA-6526_LAVENDERBLACK_M,COASTAL PREMIER ALLIANCE  PITCH STAR LONG SLEEVE GOLAKEEPER JERSEY WITHOUT PADDING LAVENDER BLACK,Coastal Premier Fc
1382919,AGX-1782_LAVENDERBLACK_L,,1382919,1000441825,45796,2,AGX-1782_LAVENDERBLACK_L_CTP25GK,AGX-1782_LAVENDERBLACK_L,COASTAL PREMIER ALLIANCE  4 CUBE MATCH SOCKS LAVENDER BLACK,Coastal Premier Fc
1382974,AGA-8139CHA_ROYALBLUENAVY_S,,1382974,1000441849,45796,1,AGA-8139_ROYALBLUENAVY_AS_CHRLC25MK,AGA-8139CHA_ROYALBLUENAVY_S,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382974,AGX-2271_WHITEROYALBLUE_S,,1382974,1000441849,45796,1,AGX-2271_WHITEROYALBLUE_S_CHRLC25MK,AGX-2271_WHITEROYALBLUE_S,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382974,AGA-7729CHA_NAVYWHITE_S,,1382974,1000441849,45796,1,AGA-7729_NAVYWHITE_AS_CHRLC25MK,AGA-7729CHA_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382974,AGA-6489_NAVY/WHITE_M,,1382974,1000441849,45796,1,AGA-6489_NAVYWHITE_AM_CHRLC25MK,AGA-6489_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382974,AGA-11305_WHITE/NAVY/ROYALBLUE_M,,1382974,1000441849,45796,1,AGA-11305_WNROBL_AM_CHRLC25MK,AGA-11305_WHITE/NAVY/ROYALBLUE_M,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382974,AGA-11302_NAVYWHITE_M,,1382974,1000441849,45796,1,AGA-11302_NAVYWHITE_AM_CHRLC25MK,AGA-11302_NAVYWHITE_M,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382979,AGA-11305_WHITE/NAVY/ROYALBLUE_S,,1382979,1000441853,45796,1,AGA-11305_WNROBL_AS_CHRLC25MK,AGA-11305_WHITE/NAVY/ROYALBLUE_S,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382979,AGA-8139CHA_ROYALBLUENAVY_M,,1382979,1000441853,45796,1,AGA-8139_ROYALBLUENAVY_AM_CHRLC25MK,AGA-8139CHA_ROYALBLUENAVY_M,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382979,AGX-2271_WHITEROYALBLUE_L,,1382979,1000441853,45796,1,AGX-2271_WHITEROYALBLUE_L_CHRLC25MK,AGX-2271_WHITEROYALBLUE_L,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382979,AGA-11302_NAVYWHITE_S,,1382979,1000441853,45796,1,AGA-11302_NAVYWHITE_AS_CHRLC25MK,AGA-11302_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382979,AGA-7729CHA_NAVYWHITE_M,,1382979,1000441853,45796,1,AGA-7729_NAVYWHITE_AM_CHRLC25MK,AGA-7729CHA_NAVYWHITE_M,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382979,AGX-1782_NAVY/WHITE_L,,1382979,1000441853,45796,1,AGX-1782_NAVYWHITE_L_CHRLC25MK,AGX-1782_NAVY/WHITE_L,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382979,AGA-6489_NAVY/WHITE_S,,1382979,1000441853,45796,1,AGA-6489_NAVYWHITE_AS_CHRLC25MK,AGA-6489_NAVY/WHITE_S,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382980,AGX-1782_NAVY/WHITE_M,,1382980,1000441854,45796,2,AGX-1782_NAVYWHITE_M_CHRLC25MK,AGX-1782_NAVY/WHITE_M,CHARLOTTE INDEPENDENCE SC 4  CUBE MATCH SOCKS NAVY WHITE -KIT,Charlotte Independence
1382980,AGA-6489_NAVY/WHITE_S,,1382980,1000441854,45796,1,AGA-6489_NAVYWHITE_AS_CHRLC25MK,AGA-6489_NAVY/WHITE_S,CHARLOTTE INDEPENDENCE SC BASICS FLEECE PULLOVER HOODIE NAVY WHITE -KIT,Charlotte Independence
1382980,AGA-11305_WHITE/NAVY/ROYALBLUE_S,,1382980,1000441854,45796,1,AGA-11305_WNROBL_AS_CHRLC25MK,AGA-11305_WHITE/NAVY/ROYALBLUE_S,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382980,AGA-8139CHA_ROYALBLUENAVY_S,,1382980,1000441854,45796,1,AGA-8139_ROYALBLUENAVY_AS_CHRLC25MK,AGA-8139CHA_ROYALBLUENAVY_S,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
1382980,AGX-2271_WHITEROYALBLUE_M,,1382980,1000441854,45796,2,AGX-2271_WHITEROYALBLUE_M_CHRLC25MK,AGX-2271_WHITEROYALBLUE_M,CHARLOTTE INDEPENDENCE SC STRIKER MATCH SOCKS WITH KNIT GRIPPERS WHITE ROYAL BLUE -KIT,Charlotte Independence
1382980,AGA-11302_NAVYWHITE_S,,1382980,1000441854,45796,1,AGA-11302_NAVYWHITE_AS_CHRLC25MK,AGA-11302_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN AWAY JERSEY NAVY WHITE -KIT,Charlotte Independence
1382980,AGA-7729CHA_NAVYWHITE_S,,1382980,1000441854,45796,1,AGA-7729_NAVYWHITE_AS_CHRLC25MK,AGA-7729CHA_NAVYWHITE_S,CHARLOTTE INDEPENDENCE SC LINCOLN MATCH SHORTS NAVY WHITE -KIT,Charlotte Independence
1382983,AGA-11305_WHITE/NAVY/ROYALBLUE_S,,1382983,1000441856,45796,1,AGA-11305_WNROBL_AS_CHRLC25MK,AGA-11305_WHITE/NAVY/ROYALBLUE_S,CHARLOTTE INDEPENDENCE SC BROOKLYN II HOME JERSEY WHITE NAVY ROYAL BLUE -KIT,Charlotte Independence
1382983,AGA-8139CHA_ROYALBLUENAVY_S,,1382983,1000441856,45796,1,AGA-8139_ROYALBLUENAVY_AS_CHRLC25MK,AGA-8139CHA_ROYALBLUENAVY_S,CHARLOTTE INDEPENDENCE SC MET MATCH SHORTS ROYAL BLUE NAVY -KIT,Charlotte Independence
